ID,description,subject,title,runtime
ffhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TAMPA TAPE 7 /CAMERA 1 DAN CHENOWETCH 5/15/95 (950515) (RUNNING TIME 20:14).,
ffxh0257,Deposition of Jeff Kilper in RE: National Prescription Opiate Litigation; in 4 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Jeff Kilper, Senior Director for Finance for Specialty Generics",
fghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"SM 200 RJ REYNOLDS TOBACCO COMPANY ""ON THE TRAIL OF GENUINE TASTE"" CAMEL SALES TRAINING PAT CUNDARI VERSION LENGTH 18:54 DUB 10-31-96 (961031) (RUNNING TIME 20:58MIN).",
fgxh0257,"Deposition of Mark Trudeau in Re: State of Rhode Island v Purdue Pharma LP, et al; in 9 parts",lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Mark Trudeau, President and CEO",
fhfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CROSSFIRE; CNN,
fhgb0191,,tobacco; cigarette; youth access; PSA;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Y&R PHILIP MORRIS USA YOUTH SMOKING PREVENTION MULTIPLE SPOTS,
fhhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SM 106 ADCODE 05-24-91 (910424) LENGTH 13:30 DUB 10-30-96 (961030). RUNNING TIME 15:12.,
fhhh0100,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL TELEVISION COMMERCIALS ON VIDEOTAPE.  CAMEL CIGARETTE 16 MM COMMERCIAL TRANSFERS. REEL # 1. 11/17/94 (941117).,
fhhj0223,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,'WE CARD STORY' LENGTH 2:15 'ELECTED OFFICIALS' LENGTH 3:20 971212,
fhkv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"""FOLLOW THE LEADER-ENGLISH"" ZYRA-9334 YOUTH SMOKING PREVENTION PHILIP MORRIS USA 990900",
fhwm0256,"<div><span style=""color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;background-color:rgb(255,255,255);"">Video clip of interview with prescriber discussing their recall of a sales presentation on prescription opioids. </span></div><div><span style=""color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;background-color:rgb(255,255,255);"">Part of the UCSF-JHU Opioid Industry Documents Archive; McKinsey Documents Collection </span></div><span style=""color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;background-color:rgb(255,255,255);"">Bates#: MCK-MAAG-0159862</span>",opioids; coupon program; efficacy; sales and marketing; prescriber interview,S[1]F UNAIDED MISS [PCP Interview],
fjbg0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,YAMS (YOUNG ADULT MEN) AD EXPLORATION COMPOSITE TAPE 950100,
fjhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,WINSTON NO BULL COMEDY BREAK. (RUNNING TIME 0:17:42).,
fjnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ANIMATION 2 BLOCK E 60.MPG,
fkhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"A CLOSER LOOK"" W/ FAITH DANIELS - ""GETTING HOOKED YOUNG"" WXII CHANNEL 12 12:30 P.M. 01-09-92 (920109). (RUNNING TIME 0:28:52).",
flhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,R.J. REYNOLDS TOBACCO COMPANY RESEARCH & DEVELOPMENT OVERVIEW. (RUNNING TIME 0:09:09).,
flwk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"CBS THIS MORNING; INTERVIEW WITH GUY SMITH, VICE PRESIDENT PHILIP MORRIS, WUSA-TV, CBS, WASHINGTON, DC",
fmpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 286 RJR NABISCO ANNUAL MEETING PRESS CONFERENCE BENTON CONVENTION CENTER- WINSTON-SALEM NC RAW PROGRAM FOOTAGE 04-17-96 (960417) DUB 10-30-96 (961030).,
fndh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ARCHIVE LOCATION VARIANCE SHEET,
fngp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Video ABC News Story, 1/10/1979",
fnkp0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MARLBORO RACING VIDEO MODULES FOR REGION 1 MEETING,
fnpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,COADY MILLER CIT11.,
fnyk0094,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ABC EVENING NEWS RJR SMOKELESS CIGARETTE.,
fpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Johnson-abbr..mpeg,
fpnh0063,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,No Title,
fqdh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ARCHIVE LOCATION VARIANCE SHEET,
fqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LOW TAR WARNING,
fqgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video NBC Smoking and Health Clip - Introduction,
fqwc0072,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"BENNETT LEBOW/RJR NABISCO"" MONEYLINE CABLE NEWS NETWORK 960416 7:00 - 7:30 PM ET 6:58",
frdv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MARLBORO 940000 - 980000 TV/C POOL,
frgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Face the Nation with Joseph Cullman (full version),
fsfp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CBS 19910409,
fsph0257,,<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Pain Matters : Evolving Roles, Same Goals : The Changing Landscape of Pain Management",
ftgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,R.J. REYNOLDS TOBACCO COMPANY CAMEL CIGARETTE COMMERCIAL TRANSFERS REEL #8 LENGTH 44:35 11/17/94 (941117). RUNNING TIME 0:54:48.,
fxdh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,THE BRAVO GROUP - CLIENT PHILIP MORRIS PRODUCT - YOUTH SMOKING PREVENTION.'FATHER KNOWS BEST' TITLE - 'FOLLOW THE LEADER' LEGAL AND CREATIVE TRANSLATION S1438A BRAVO 920600.,
fxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 670000, 680000, 690000 REEL NUMBER 12",
fxhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,FRESHNESS FOCUS GROUPS SYNOPSIS FINAL REVISION 4:00 MIN. RUNNING TIME 0:05:18.,
fxxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"NIGHTLINE, PREMIER.",
fygb0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RANDKAMMES I 831021 / 831020,
fygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,QUIT SMOKING TODAY. CALL 311 OR VISIT NYC.GOV/NYQUITS,
fygp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,I Love Lucy video,
fyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE CIGARETTE. 1. ECLIPSE VNR. RUNNING TIME 13:48. 2. ECLIPSE GENERAL B-ROLL. RUNNING TIME 7:30.,
fypj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"C PROJECT KITCHEN SHOW 3 REVISED  TESTIMONIALS AND VEGAS FOCUS GROUP CLIPS, UNMIXED.",
fywv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,970000 TAPE,
fzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY. PERSONAL SELLING SESSIONS, JUNE 6 AND 7, 1994 (940606 & 940607) CHATTANOOGA TENNESSEE, TAPE 8. RUNNING TIME 29:43.",
fzgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video Face the Nation,
fzgv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"OPINION LEADERS FOCUS GROUP FREDERICK SCHNEIDER TUESDAY, 991221 JRA - PHILADELPHIA NUMBER 99-1686 8:00 PM",
fzhh0257,Deposition of Deanna Stacy Chick in RE: National Prescription Opiate Litigation; in 5 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Deanna Stacy Chick, Vice President of Specialty Sales",
fzwb0044,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,No Title,
gfhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TAMPA TAPE 4 / CAM 2 GENE BANKS 5/15/95 (950515). RUNNING TIME 33:18.,
gfxh0257,Deposition of Arthur Morelli in RE: National Prescription Opiate Litigation; in 5 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Arthur Morelli, Vice President for Medical Affairs",
gghb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SM 154 RJ REYNOLDS TOBACCO COMPANY NOVEMBER MANAGEMENT MEETING HIGHLIGHTS 11-22-93 (931122) DUB 10-31-96 (961031) (RUNNING TIME 58:08MIN).,
ggxh0257,Deposition of Kevin Vorderstrasse in RE: National Prescription Opiate Litigation; in 12 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Kevin Vorderstrasse, Senior Director of Product Management and Analytics for Specialty Generics",
ghfk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"THE TI;C-SPAN; ""LIVE VIEWER CALL-IN PROGRAM",
ghgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,YSP TELEVISION ADS FOR HISPANIC MARKET,
ghhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,SM 148 WINSTON SELECT LIGHTS SALES VIDEO (06-01-93) (930601) DUB 10-30-96 (961030). RUNNING TIME 11:05..,
ghhh0100,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAMEL TELEVISION COMMERCIALS ON VIDEOTAPE. CAMEL CIGARETTE 16 MM COMMERCIAL TRANSFERS. REEL # 6.  11/17/94 (941117).,
ghhj0223,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS- FAMILY C.O.U.R.S.E. CONSORTIUM 'TOBACCO: HELPING YOUTH SAY NO' - 'YOU WROTE THE BOOK' :30 PSA 202-TI - 'COUNSELOR' :60 PSA 302-TI.920219.,
ghkv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PHILIP MORRIS YOUTH SMOKING PREVENTION ""DJ""",
ghwm0256,"Interview with prescriber/physician discussing drug costs after attending a presentation<div>Part of the UCSF-JHU Opioids Industry Documents Archive; McKinsey Documents Collection</div><div>Bates#: <span style=""background-color:rgb(255,255,255);color:rgb(51,51,51);font-family:'Helvetica Neue', Helvetica, Arial, sans-serif;font-size:12.1884px;"">MCK-MAAG-0159863</span></div>",opioids; interview; physician; sales and marketing,Dr Robert - Cost Caveat,
ghxb0079,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,R.J. REYNOLDS TOBACCO COMPANY SECOND HAND SMOKE NEWS CONFERENCE TARGET VISION VERSION 1. MAURA ELLIS 2. CHRIS COGGINS,
gjhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A WHOLE NEW WORLD FOR SMOKERS. (RUNNING TIME 0:13:23).,
gjhv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PHILIP MORRIS / YOUNG & RUBICAM YOUTH SMOKING PREVENTION 991102 ""ON THE BEACH"" : 30 ""FOLLOW THE LEADER"" : 30 ENGLISH ""FATHER KNOWS BEST"" : 30 SPANISH ""DJ"" : 30 ROUGH CUT ""TEN O'CLOCK"" : 30 ""ADVICE"" : 30",
gjmg0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"LEO BURNETT PROJECT THUNNER - ""PROJECT THUNNER VIDEO"" PROGRAM IS ON TWICE",
gjnj0229,,tobacco; cigarette;<a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=tobaccoarchives'>Browse by keywords in UCSF tobacco industry videos</a>; <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CIG04 2NDPUFF.WMV,
gkch0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,MARLBORO 'GHOST HERD' :60 'ROPE DANCE' :60,
gkdv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS INC. OSHA HISTORY 940405 - PRESENT 960429 RUNS 9:45,
gkhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PREMIER FOCUS GROUP VIDEO. (RUNNING TIME 0:04:34).,
gkhv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"""THE MARLBORO STORY"" W/ DISCLAIMER",
gldh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,THE BRAVO GROUP.CLIENT PHILIP MORRIS.TITLE - FATHER KNOWS BEST,
glhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"DAY ONE - BAT MAY 16, 1994 (940516) - ABC - 8:00 PM 0144-94. (0:14:40).",
glpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,BRAZEN BARBARA II; VERSION FOR DISCOVERY GROUPS,
gmpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PR 283 RJR NABISCO ANNUAL MEETING PRESS CONFERENCE BENTON CONVENTION CENTER- WINSTON-SALEM NC RAW PROGRAM FOOTAGE 04-17-96 (960417) DUB 10-30-96 (961030),
gmwk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"ABC WORLD NEWS THIS MORNING, WJLA-TV, ABC, WASHINGTON, DC",
gnhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,TOM BROKAW SPECIAL REPORT NBC NEWS. RUNNING TIME 0:04:39.,
gnpj0015,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CAROL FUNCHES VEGAS CIT13.,
gnwv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,770000 30TH YEAR OF INDY CAR COMPETITION,
gpgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PT01751.mp4,
gpnh0063,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,LORILLARD CAMERA 1 TAPE 2,
gqgl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,DEF-01076 (3of3).MPG,
grfy0038,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,PHILIP MORRIS INC. LITIGATION VIDEO,
grgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Video excerpt from the Jim Nabors Hour,
grgv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"OPINION LEADERS FOCUS GROUP FREDERICK SCHNEIDER TUESDAY, 991221 JRA - PHILADELPHIA NUMBER 99-1686 6:00 PM",
grhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,RJR PREMIER MEETING #4 4540 9/1/88 (19880901) KEVIN BILES DESIGN D62658. PRIVILEGED MATERIAL REDACTED. (THIS VIDEO IS A REDACTED VERSION OF VIDEO AT 51466 0939.). RUNNING TIME 0:30:43.,
gsbg0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"PHILIP MORRIS U.S.A. ""DAVE BERAN ADDRESS - STATE OF THE BUSINESS, NATIONAL LEVEL"" 951222 RUNNING TIME: 10:28",
gsgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,No Title,
gtfb0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,CARE FOR A SMOKE,
gtgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,R.J. REYNOLDS TOBACCO COMPANY CAMEL CIGARETTE 16MM COMMERCIAL TRANSFERS REEL #9 LENGTH 49:40 11/17/94 (941117). RUNNING TIME 0:51:42.,
gtgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,Dr. Wakeham Video,
gxdh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,'FATHER KNOWS BEST' EMOTIONAL 'FATHER KNOWS BEST' ORIGINAL. 'FOLLOW THE LEADER' SPANISH VERS. 1 AND SPANISH VERS. 2 AND ENGLISH.,
gxgb0191,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MARLBORO 690000, 700000 REEL NUMBER 13",
gxhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,R.J. REYNOLDS TOBACCO COMPANY OLD COMMERCIALS 7 SPOTS. RUNNING TIME 0:05:58.,
gxwk0146,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"MACNEIL/LEHRER NEWSHOUR: TEEN SMOKING, WETA-TV, PBS, WASHINGTON, DC",
gygl0191,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,(5) Cullman Face the Nation-IngredientOut.wmv,
gyhb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,ECLIPSE A WHOLE NEW WORLD FOR SMOKERS DISCOVER A NEW FREEDOM TO ENJOY SMOKING. RUNNING TIME 0:13:17.,
gyhv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,'RETURN TO THE POS ZONE - OUTSTANDING PREMIUM BRANDS' PHILIP MORRIS USA 950000 MERIT VIRGINIA SLIMS PARLIAMENT,
gykh0182,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,AUDIO OF 86 MKT 2 W / ALL PRINCIPLES,
gywv0183,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,EMPLOYEE VIDEO ON FDA CHARGES AGAINST PHILIP MORRIS,
gzgb0039,,tobacco; cigarette;<a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"RJ REYNOLDS TOBACCO COMPANY PERSONAL SELLING SESSIONS JUNE 6 AND 7, 1994 (940606, 940607) CHATTANOOGA, TENNESSEE TAPE #12 (RUNNING TIME 9.53MIN).",
gzgp0190,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Video Face the Nation, ""We have shown responsibility""",
gzhh0257,Deposition of Christopher Clark in RE: National Prescription Opiate Litigation; in 6 parts,lawsuit; legal activity; litigation; opioids; sales; marketing; <a href='https://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,"Deposition of Christopher Clark, Specialty Sales",
gzwb0044,,tobacco; cigarette;  <a href='http://www.archive.org/browse.php?field=subject&mediatype=movies&collection=industry-archives'>Browse by keywords in UCSF industry videos</a>,950000 RICHMOND VA. B&H CONCERT EXHIBIT BOOTH (OFFICE),
